sourceId,推广组,推广计划,创意,点击日期,点击时间,广告位,URL,城市,省,exchange,竞价模式,扣费(元)
mWUcR06SlTj0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:33:04,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/35udrrivvq789qal7gtn13m3ka3?from=mini,贵阳,贵州,MAX精选,CPC,2.66
mWVbjAt3xJd0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:30:48,北青网_内容页_首屏_300x250_矩形_30k|文章通发页右侧首屏矩形,http://adhz.ynet.com/iframe/yuanyang_1_1127.html?mid=0Re8Xw_1041550&w=300&h=250,莱芜,山东,MAX精选,CPC,0.52
MWVsREvEvPU0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:50:49,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/0758ah8rqbskhsc7he2gon0oshc?from=browser,成都,四川,MAX精选,CPC,6.31
mWWvTLNabfY0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,11:50:02,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/31aegg92pa18m4raf5704fsg5rb?from=browser,宜昌,湖北,MAX精选,CPC,6.39
mWxM2Ksbip20,A-36计2-信息流-全尺寸,660x220,「战神36计」战争策略游戏入口,2017/05/22,15:05:41,网易_内容页_三屏_660x220_矩形_30k|文章内页第10条大图模式600,news.163.com,广州,广东,MAX精选,CPC,3.57
mWyOKr09fr40,A-36计2-防御为王-广告位计划,导航_娱乐2,防御为王300x250.swf,2017/05/22,15:37:37,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/137368,石家庄,河北,MAX精选,CPC,2.75
mWzIi6n1VDZ0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,15:37:12,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/40v93ifjbmq8mppjd1qt4nv7b02?from=haoindex,红河州,云南,MAX精选,CPC,2.74
mz0uR3gE8ij0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,11:54:42,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/40v93ifjbmq8mppjd1qt4nv7b02?from=browser,武汉,湖北,MAX精选,CPC,6.74
mz1xCe4MspI0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:17:49,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,安阳,河南,MAX精选,CPC,2.77
mz4C0BvX3ej0,A-36计2-防御为王-广告位计划,36计2-防御为王-4.28,防御为王300x250.swf,2017/05/22,15:53:17,浏览器mini弹窗导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形4,http://item.btime.com/35udrrivvq789qal7gtn13m3ka3?from=mini,深圳,广东,MAX精选,CPC,5.8
mz4NREtJizL0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:17:10,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/31p6nnrsrf795eb0q69hoc1pt3i?from=mini,威海,山东,MAX精选,CPC,2.81
mz5LulPsDzI0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,15:45:59,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/30bbj2gbk4794spk443bv70hqbp?from=haoindex,东莞,广东,MAX精选,CPC,3.73
mz5rwiWHf1j0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:38:31,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|今日特卖_单品人群定向,http://se.360.cn/setm/jrtm-web.html,广州,广东,MAX精选,CPC,1.21
Mz6QmfiqgKY0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,13:14:41,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/EQ5Xo1GxXRj2?dl=dh_cnak_2,昆明,云南,MAX精选,CPC,2.81
mz8jZsiEKRG0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:30:13,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|今日特卖_单品人群定向,http://se.360.cn/setm/jrtm-web.html,其他,北京,MAX精选,CPC,1.62
Mz909mRRs4r0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:38:47,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/360n3jddbbo8lood246regm9ef1?from=browser,衡阳,湖南,MAX精选,CPC,4.55
mz98elI64IG0,A-36计2-防御为王-广告位计划,36计2-防御为王-4.28,防御为王300x250.swf,2017/05/22,15:29:25,浏览器mini弹窗导流_其他_其他_300x250_矩形_30k|北京时间右侧_固定图形7,http://www.btime.com/ent?from=mini,太原,山西,MAX精选,CPC,3.84
mz9pKQGiHAj0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,11:22:41,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/47tc751re4185rq7kt9b19vsv2i?from=haoindex,南充,四川,MAX精选,CPC,2.88
mz9qsNtX6GU0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,11:38:57,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://www.btime.com/?src=mini_3655150f3ma8n3bn1r89mehm84k&from=mini,东莞,广东,MAX精选,CPC,2.84
Mz9uybOR3JG0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,13:46:33,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/345i6vrht5n8ce87v327pl84e18?from=mini,兰州,甘肃,MAX精选,CPC,4.66
MzbhG000psI0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:38:31,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/07i0kmdfvd0dk85c0id0cdjqe0p?from=browser,无锡,江苏,MAX精选,CPC,4.25
MzC74CTD3DG0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,05:28:12,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/356an450c5c9iq8hpmupvldirqn?from=haoindex,宁波,浙江,MAX精选,CPC,5.82
mzCUh2gUis60,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:34:52,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|今日特卖_单品人群定向,http://se.360.cn/setm/jrtm-web.html,吴忠,宁夏,MAX精选,CPC,1.79
mzdzDdSqee40,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,15:13:55,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/323q2tb3upj841pa5nkujtmjmns?from=mini,扬州,江苏,MAX精选,CPC,2.8
mzEtO2D0Vdj0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,11:30:12,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/34nsgbuaqr88fnorkbuisl3t03v?from=haoindex,聊城,山东,MAX精选,CPC,5.99
Mzf1nYSS0660,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,13:26:15,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,秦皇岛,河北,MAX精选,CPC,0.8
mzhES0ijHfU0,A-36计2-信息流-全尺寸,660x220,「战神36计」战争策略游戏入口,2017/05/22,15:37:54,网易_频道页_二屏_660x220_矩形_30k|新闻频道第11条大图模式,news.163.com,郑州,河南,MAX精选,CPC,2.45
mzI7m6Y0xAd0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:38:30,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|今日特卖_单品人群定向,http://se.360.cn/setm/jrtm-web.html,云浮,广东,MAX精选,CPC,1.99
MziH6f9e56L0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,17:17:23,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/01v5prlnimr7c91m763k8t8nroe?from=haoindex,蚌埠,安徽,MAX精选,CPC,3.79
mziv9U7Gxo00,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:50:39,360小视频_其他_其他_商品推荐广告尺寸_矩形_30k|视频页右侧场景橱窗1,http://k.360kan.com/pc/detail/XLNZDEGpL5Jd?dl=dh_cnak_2,乌海,内蒙古,MAX精选,CPC,1.43
mzIwkAhe1pG0,New-36计2-新闻锦囊-防御为王,新闻流量锦囊,防御为王728x90.swf,2017/05/22,15:45:42,浏览器mini弹窗导流_首页_首屏_728x90_横幅_30k|北京时间左侧_评论下方图形,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,深圳,广东,MAX精选,CPC,2.79
MzIZfi3LIP40,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,17:21:02,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/33ak295o4uq8bbqttabgugsg6uj?from=browser,其他,其他,MAX精选,CPC,5.06
mzk0QlShERI0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,15:21:05,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/00psg9n1t37fo32p0tth8btllpk?from=browser,宁波,浙江,MAX精选,CPC,3.69
mzKAS0km6iy0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:34:51,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,百色,广西,MAX精选,CPC,0.78
MzL5yKaarTd0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,13:26:53,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/309qepas2ir8se9di0k98v2g7dc?from=mini,广州,广东,MAX精选,CPC,3.49
mzl7YJZWosI0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:22:36,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,葫芦岛,辽宁,MAX精选,CPC,1.21
mzls6KBAzi20,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,15:29:24,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,德州,山东,MAX精选,CPC,2.88
mzlvB1LSQTZ0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:38:36,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,邯郸,河北,MAX精选,CPC,1.13
mznYV68IYA20,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:38:23,北青网_内容页_首屏_300x250_矩形_30k|文章通发页右侧首屏矩形,http://adhz.ynet.com/iframe/yuanyang_1_1127.html?mid=0Re8Xw_1041550&w=300&h=250,南平,福建,MAX精选,CPC,0.69
MzpcaWhm8Do0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:10:30,mini弹窗导流_其他_其他_300x250_矩形_30k|详情页右侧中部,http://yule.360.cn/content/137276?from=mini,其他,北京,MAX精选,CPC,4.28
mzQRDhlYFb20,A-36计2-信息流-全尺寸,660x220,「战神36计」战争策略游戏入口,2017/05/22,11:42:30,网易_频道页_二屏_660x220_矩形_30k|通发位除大事件第10条大图模式,news.163.com,广州,广东,MAX精选,CPC,4.99
mzRX05Nvts60,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:34:51,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|今日特卖_单品人群定向,http://se.360.cn/setm/jrtm-web.html,常州,江苏,MAX精选,CPC,0.96
mzS1sjqt0K60,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,11:58:19,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/3006pbu4sv58bppeob8ikpg0gvq?from=browser,景德镇,江西,MAX精选,CPC,2.93
mzsftFONat40,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,15:57:23,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135449,汕尾,广东,MAX精选,CPC,0.7
mzsGrF6wUtU0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:38:34,花椒直播PC端_其他_其他_商品推荐广告尺寸_矩形_30k|直播间播放器下方广告位_场景橱窗,http://www.huajiao.com/l/115956669,大理,云南,MAX精选,CPC,0.62
mzsJXapbiEd0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,15:57:11,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/30bbj2gbk4794spk443bv70hqbp?from=browser,成都,四川,MAX精选,CPC,2.8
mzTyqobK3m00,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:42:52,360导航娱乐_其他_其他_商品推荐广告尺寸_矩形_30k|娱乐详情页图加广告js,http://yule.360.cn/content/135564,福州,福建,MAX精选,CPC,0.97
MzU3Kxr1Wmo0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:18:48,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/40bkau1jnng80s8ofaa0sh1elme?from=haoindex,贵阳,贵州,MAX精选,CPC,3.71
mzUNC8VSvqy0,A-36计2-防御为王-广告位计划,导航_娱乐2,防御为王300x250.swf,2017/05/22,15:53:23,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/137264,其他,上海,MAX精选,CPC,2.42
mzUsmTy8bIL0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,15:21:31,360全能看_内容页_首屏_300x250_矩形_30k|详情页右侧矩形,http://sh.qihoo.com/pc/detail?url=http%3A%2F%2Fblog.sina.com.cn%2Fs%2Fblog_89f0e1120102x35c.html&check=689b15356ef43435&sign=yctj_hs&uid=pcsorightcached20170522142502000,贵港,广西,MAX精选,CPC,6.86
mzv8romKfVr0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,15:13:56,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,昆明,云南,MAX精选,CPC,2.88
mzXqV00kdKI0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:42:58,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,江门,广东,MAX精选,CPC,0.83
mzXUJPUpQ7G0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:42:30,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,成都,四川,MAX精选,CPC,1.49
mzYPuxaIEo00,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:42:23,北青网_内容页_其他_300x250_矩形_30k|文章通发页右侧3NS322,http://adhz.ynet.com/iframe/yuanyang_1_1127.html?mid=XtS0ZO_1843435&w=300&h=250,其他,重庆,MAX精选,CPC,0.65
mzZ0ZgsWrDL0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,15:21:58,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/378a50fsmtp8lrbqttb2srq7l2n?from=mini,西安,陕西,MAX精选,CPC,1.55
mzzTn7M0ZBL0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,11:42:37,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,其他,山西,MAX精选,CPC,0.7
N00raX9A0oU0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,13:11:14,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/136953?from=daohang,泰州,江苏,MAX精选,CPC,2.7
N03JOQJvzWy0,A-36计2-防御为王-广告位计划,导航_娱乐2,防御为王300x250.swf,2017/05/22,05:21:32,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/,其他,内蒙古,MAX精选,CPC,0.6
N05PdbexQz20,A-36计2-防御为王-广告位计划,导航_娱乐,防御为王300x250.swf,2017/05/22,05:49:08,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/content/135716,苏州,江苏,MAX精选,CPC,0.62
N0b7o3gGld40,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,05:37:09,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/30jo56lc8io8449e2kpq8a8n0f0?from=browser,南京,江苏,MAX精选,CPC,3.68
N0C0U0XvVK20,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:11:37,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/31aegg92pa18m4raf5704fsg5rb?from=haoindex,莱芜,山东,MAX精选,CPC,3.53
N0DgDYyy99L0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,13:27:11,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135316?realtime,周口,河南,MAX精选,CPC,3.03
N0ExS6lVbmL0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,13:47:11,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,兰州,甘肃,MAX精选,CPC,0.85
N0f3T0i2gPj0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,17:22:23,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/Gw5W7apMA5MK?f=html&ucheck=0d36e109f37b999f915a028090a8cce5&uid=1735825ec28df0561909ca46e39eb3ca&sign=browser&resign=browser&dl=llq_xxl_tj,其他,云南,MAX精选,CPC,4.76
N0kyMYRXATU0,A-36计2-信息流-全尺寸,660x220,「战神36计」战争策略游戏入口,2017/05/22,13:23:14,网易_频道页_二屏_660x220_矩形_30k|通发位除大事件第10条大图模式,news.163.com,阿坝,四川,MAX精选,CPC,2.52
N0LUSsCgdT00,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:03:52,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/31aegg92pa18m4raf5704fsg5rb?from=browser,温州,浙江,MAX精选,CPC,2.65
N0oxp3sff9I0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:15:43,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://www.btime.com/local/653200?from=browser,和田,新疆,MAX精选,CPC,2.96
N0rFFDuqGTU0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,13:35:33,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135827,深圳,广东,MAX精选,CPC,1.32
N0sVkdAvXmr0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,13:31:35,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/31p6nnrsrf795eb0q69hoc1pt3i?from=mini,青岛,山东,MAX精选,CPC,2.85
N0t9ZUC04U40,A-36计2-防御为王-广告位计划,36计2-防御为王-4.28,防御为王300x250.swf,2017/05/22,13:27:35,浏览器mini弹窗导流_其他_其他_300x250_矩形_30k|北京时间右侧_固定图形7,http://www.btime.com/?src=mini_35udrrivvq789qal7gtn13m3ka3&from=mini,怀化,湖南,MAX精选,CPC,4.8
N0tSMBpeHR20,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,17:18:27,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,恩施,湖北,MAX精选,CPC,3.33
N0UHrQxtcyL0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,13:15:26,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/lEQ5Xz7dQNj2?ucheck=4904db4cf232ec742c8a02afa3e24991&uid=30bc8b00b6ddcbd4fd0d5cf35cf959f1&version=&sign=browser&resign=browser&is_recom=0&dl=llq_xxl_tj,南京,江苏,MAX精选,CPC,3.12
N0wejnH4wz20,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,13:55:51,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,本溪,辽宁,MAX精选,CPC,3.74
N501DseQv9Y0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:27:14,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/40ts9idtkvh8trrhf4usbnhon78?from=browser,其他,重庆,MAX精选,CPC,3.98
N55fDCoqLyG0,A-36计2-守卫家园-广告位计划,导航_娱乐频道搜索框下方矩形,300x250.swf,2017/05/22,13:43:45,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/list?tag=就是爱折腾,成都,四川,MAX精选,CPC,2.96
N56aXfjlsj10,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,05:29:51,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/31eadiqdol195ma9bq2hvpnrjtc?from=mini,抚顺,辽宁,MAX精选,CPC,0.95
N57n6PtrYi60,A-36计2-守卫家园-广告位计划,导航_娱乐频道搜索框下方矩形,300x250.swf,2017/05/22,05:13:00,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/content/135785?realtime=&from=groupmessage&isappinstalled=0,其他,其他,MAX精选,CPC,0.68
N59YxeNembY0,A-36计2-防御为王-广告位计划,导航_娱乐2,防御为王300x250.swf,2017/05/22,13:59:43,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/133893,杭州,浙江,MAX精选,CPC,0.93
N5acLQirqAo0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,13:23:13,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|今日特卖_单品人群定向,http://se.360.cn/setm/jrtm-web.html,荆州,湖北,MAX精选,CPC,0.86
N5BHYr6CXEG0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,13:59:35,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135293?realtime,银川,宁夏,MAX精选,CPC,2.57
N5ChC6NjRaZ0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,01:50:30,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/87om6492fkj5p0s44mttmf9tkic?from=browser,其他,北京,MAX精选,CPC,6.22
N5FNPn0Yld00,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,05:05:03,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/db5d8L7bv5GX?dl=dh_sgg,江门,广东,MAX精选,CPC,1.18
N5FQG0q2l7L0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:59:57,360全能看_内容页_首屏_300x250_矩形_30k|详情页右侧矩形,http://sh.qihoo.com/pc/detail?url=http%3A%2F%2Fnews.sina.com.cn%2Fo%2F2017-05-22%2Fdoc-ifyfkqwe0582995.shtml&check=0a8936d7a30a4137&sign=yctj_hs&uid=pcsorightcached20170522135802000,扬州,江苏,MAX精选,CPC,2.97
N5gRotcqk9I0,A-36计2-防御为王-广告位计划,导航_娱乐,防御为王300x250.swf,2017/05/22,13:51:44,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/content/135651,吉林,吉林,MAX精选,CPC,2.87
N5GVHZ3QX7d0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,01:02:24,二级页导流_其他_其他_商品推荐广告尺寸_矩形_30k|北京时间右侧_猜你爱购5,http://item.btime.com/40tqg90jrd38lcpku61ogkhjqrs?from=hao,上饶,江西,MAX精选,null,0
N5JglqEEe960,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,13:31:02,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/3344a6tb57o8rapb9tlkv646303?from=mini,烟台,山东,MAX精选,CPC,4.33
N5KkE01W7Wo0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,13:43:56,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,芜湖,安徽,MAX精选,CPC,2.73
N5n8Gq6YOid0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,13:39:30,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/34rsnbec2mj9mlpntdbh5borv8u?from=browser,南昌,江西,MAX精选,CPC,3.56
N5O4JlFa2yL0,A-36计2-防御为王-广告位计划,导航_娱乐,防御为王300x250.swf,2017/05/22,13:51:04,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/content/135813,金华,浙江,MAX精选,CPC,2.88
